flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,Predicted_Label,Detection_Method
0.0253469944000244,46.0,6.0,78.90481878979993,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.0253469944000244,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0270111560821533,46.0,6.0,74.04348017971101,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.0270111560821533,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2416470050811767,46.0,6.0,8.276535433692372,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.2416470050811767,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0278248786926269,40.0,6.0,179.69530272650934,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,182.0,95.2,0.0069562196731567,5.0,94.16666666666666,1708.4444444444443,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0291690826416015,40.0,6.0,68.56574903550644,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,124.0,91.0,0.0291690826416015,2.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.3549427986145019,40.0,6.0,11.26942148316225,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.1183142662048339,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0246229171752929,40.0,6.0,203.0628606839924,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,322.0,123.2,0.0061557292938232,5.0,117.5,7744.0,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0255239009857177,40.0,6.0,195.8948204194106,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,222.0,105.6,0.0063809752464294,5.0,102.83333333333334,2773.7777777777774,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.6857519149780273,40.0,6.0,51.03886585737272,0.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,54.0,1452.0,381.6571428571429,0.0201691739699419,35.0,390.1143790849673,210586.562070144,0.0045566470259085,306.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4223079681396484,40.0,6.0,28.415281986893152,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,54.0,154.0,93.91666666666669,0.0383916334672407,12.0,93.91666666666666,1120.4027777777778,0.7966369710467707,36.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2184309959411621,40.0,6.0,59.51536293641109,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,54.0,154.0,92.15384615384616,0.0182025829950968,13.0,91.96428571428572,942.628401360544,1.4558055969091166,42.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.224740982055664,40.0,6.0,17.79826698011525,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,83.0,71.0,0.0749136606852213,4.0,71.0,150.25,2.329639889196676,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.1889150142669677,40.0,6.0,21.173542058162443,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,83.0,71.0,0.0629716714223225,4.0,71.0,150.25,2.329639889196676,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0281648635864257,42.0,6.0,213.03138861612436,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,54.0,78.0,62.0,0.0056329727172851,6.0,62.0,80.0,4.0,9.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2271890640258789,40.0,6.0,17.6064812677091,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.0757296880086263,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.319141149520874,40.0,6.0,12.533639131165604,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.1063803831736246,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2093710899353027,40.0,6.0,23.88104299187169,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,107.0,80.2,0.0523427724838256,5.0,81.66666666666666,266.77777777777777,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0434710979461669,40.0,6.0,69.0113694325156,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,90.0,76.66666666666667,0.0217355489730834,3.0,79.0,162.0,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.171314001083374,40.0,6.0,17.51170354453387,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,231.0,147.33333333333334,0.085657000541687,3.0,168.25,1326.125,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
